序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
1607,心理学,广州大学,青年基金项目,促进还是损伤？网络游戏对人类抑制功能动态改变的研究,张豹,2016
1608,心理学,湖北大学,青年基金项目,视听知觉训练对老年人跨通道整合的影响及其迁移效应的ERP研究,杨伟平,2016
1609,心理学,湖南中医药大学,青年基金项目,抑郁和焦虑特质个体的自我信息加工特征及其改善,陈芸,2016
1610,心理学,华北理工大学,青年基金项目,汉字顺序加工和词切分的认知神经机制研究,顾俊娟,2016
1611,心理学,华东师范大学,青年基金项目,情景记忆中时序效应的脑基础,郭思齐,2016
1612,心理学,华东师范大学,青年基金项目,情绪注意捕获释放范式下威胁刺激注意偏向的机制：陷入与脱离,王艳梅,2016
1613,心理学,南昌大学,青年基金项目,认知诊断中拟合指标及其和噪音关系的研究,毛萌萌,2016
1614,心理学,宁波大学,青年基金项目,负性背景情绪对跨期选择的影响：基于具体情绪形态的视角,刘雷,2016
1615,心理学,宁波大学,青年基金项目,儿童汉语阅读流畅性的发展及对阅读理解的影响,程亚华,2016
1616,心理学,宁波大学,青年基金项目,意图性信息对社会交互关系加工的影响,尹军,2016
1617,心理学,厦门大学,青年基金项目,知于未知时：对记忆搜索触发机制的研究,刘潇楠,2016
1618,心理学,山东青年政治学院,青年基金项目,青少年未来取向的发展及其同伴背景：追踪研究,于凤杰,2016
1619,心理学,山东师范大学,青年基金项目,奖励与创造力的关系：COMT基因的调节作用,张舜,2016
1620,心理学,陕西师范大学,青年基金项目,以癌症患者支持性心理需求为焦点的心理干预方案的开发与评价,朱蕾,2016
1621,心理学,陕西师范大学,青年基金项目,急性应激状态下基于面孔加工任务的注意瞬脱神经机制,段海军,2016
1622,心理学,深圳大学,青年基金项目,少数民族学生文化融入与心理适应研究,邓欣媚,2016
1623,心理学,深圳大学,青年基金项目,创伤加工编码和认知情绪调节对恐惧习得的影响机制研究,蒋冬红,2016
1624,心理学,深圳大学,青年基金项目,社会虚假信息判断决策的心理机制,吴嵩,2016
1625,心理学,首都师范大学,青年基金项目,祖辈的侵入式教养对幼儿行为问题的影响：差别易感性假说的验证,邢淑芬,2016
1626,心理学,天津商业大学,青年基金项目,参照性交流学习中交流语言特征及交流共享因素效应的研究,张恒超,2016
1627,心理学,天津医科大学,青年基金项目,父母认知偏向对青少年抑郁的影响,杨青,2016
1628,心理学,武汉大学,青年基金项目,留守青少年人格发展的动态评估与预防性干预,张文娟,2016
1629,心理学,西北大学,青年基金项目,危险客体对动作的抑制作用及影响因素,刘鹏,2016
1630,心理学,中山大学,青年基金项目,整体主义对资源分配的影响以及其中间机制,李敏维,2016
1631,心理学,中山大学,青年基金项目,联结学习调节认知控制的神经机制,夏天生,2016
1632,心理学,中央财经大学,青年基金项目,流动儿童的累积风险对其身体适应负荷与心理健康的影响,孙铃,2016
1633,心理学,北京联合大学,自筹经费项目,大学生情绪预警系统模型构建及其团体干预研究,黄大庆,2016
1634,体育科学,杭州师范大学,规划基金项目,我国实施基于健康管理的社区体育模式研究,黄忠兴,2016
1635,体育科学,河北体育学院,规划基金项目,中国学校武术教育的文化逻辑,韩红雨,2016
1636,体育科学,黑龙江科技大学,规划基金项目,我国冰上运动可持续发展战略研究,刘宏辉,2016
1637,体育科学,临沂大学,规划基金项目,从碎片化到整体化：我国城市社区广场健身秩序“善治”研究,李洪波,2016
1638,体育科学,南京工程学院,规划基金项目,应急体育——新常态生命安全诉求下推进青少年综合健康发展研究,李海燕,2016
1639,体育科学,南通大学,规划基金项目,近代中国幼儿体育教育发展史研究,黄贵,2016
1640,体育科学,宁波城市职业技术学院,规划基金项目,互联网+背景下我国运动员职业转换过渡期职业教育模式研究,周文军,2016
1641,体育科学,曲阜师范大学,规划基金项目,“场域-惯习”视阈下中国竞技体育的异化及伦理矫正研究,张海涛,2016
1642,体育科学,山西财经大学,规划基金项目,体育统考专业测试模式的改革与创新研究,王树宏,2016
1643,体育科学,陕西师范大学,规划基金项目,“体质健康测试”背景下中学生慢性疲劳综合症监控模式研究,池爱平,2016
1644,体育科学,天津体育学院,规划基金项目,供给侧与需求侧耦合发展促进我国城市中间阶层体育休闲消费的研究,邵雪梅,2016
1645,体育科学,天津体育学院,规划基金项目,困境与出路：中华龙舟文化传承与发展策略研究,刘强,2016
1646,体育科学,武汉体育学院,规划基金项目,中国体育学术期刊定位与办刊模式革新研究,李爱群,2016
1647,体育科学,扬州大学,规划基金项目,社区居民健身健康管理促进中小学生体质健康实证研究,李宁川,2016
1648,体育科学,云南师范大学,规划基金项目,慕课时代背景下高校民族传统体育课程资源共享机制研究,张爱华,2016
1649,体育科学,浙江师范大学,规划基金项目,我国高校体育教师心理资本特征和影响因素研究,王斌,2016
1650,体育科学,中国矿业大学,规划基金项目,我国体育赛事新媒体转播权市场开发与保护研究,张玉超,2016
1651,体育科学,中山大学,规划基金项目,治理视域下我国学校体育政策执行的问题与对策研究,樊莲香,2016
1652,体育科学,重庆大学,规划基金项目,社会空间理论视域下的校园足球实施效应评估及长效机制构建,娄方平,2016
1653,体育科学,蚌埠医学院,青年基金项目,“全民健身”国家战略背景下老年人体质健康综合评价及运动干预研究,王红雨,2016
1654,体育科学,北京师范大学,青年基金项目,全国中学生有氧耐力测试评价标准的研制与应用,李佑发,2016
1655,体育科学,常州信息职业技术学院,青年基金项目,体育产业大国成长的体育与社会基础研究,彭国强,2016
1656,体育科学,湖北大学,青年基金项目,基于学生体质健康增值发展的体育教学质量评价与保障研究,黄睿,2016
1657,体育科学,湖南城市学院,青年基金项目,基于国家治理现代化战略的我国体育社会组织融入体育治理机制与路径研究,柳春梅,2016
1658,体育科学,湖南工业大学,青年基金项目,中国传统体育文化在朝鲜半岛的传衍研究,蔡艺,2016
1659,体育科学,惠州学院,青年基金项目,我国农村体育资源的非均衡管理模式研究,吴俊,2016
1660,体育科学,江苏科技大学,青年基金项目,我国3-6岁儿童体力活动推荐量的设计与干预策略研究,许婕,2016
1661,体育科学,聊城大学,青年基金项目,校园足球核心价值体系与路径选择,侯学华,2016
1662,体育科学,临沂大学,青年基金项目,多元智能视角下幼儿体育活动模块的构建及实证研究,王雪芹,2016
1663,体育科学,南京工业大学,青年基金项目,体育产业共生发展：行为模式、驱动机制与绩效评价,李国,2016
1664,体育科学,南京晓庄学院,青年基金项目,我国城镇居民体育锻炼行为的阶层差异及其演化机制研究,彭大松,2016
1665,体育科学,青岛科技大学,青年基金项目,消费者视域下商业健身会所社会责任对企业绩效影响研究,徐开胜,2016
1666,体育科学,山西财经大学,青年基金项目,我国体育旅游产业发展模式、驱动机制与发展路径研究,马慧强,2016
1667,体育科学,山西大学,青年基金项目,三晋武术文化体系与事业模式研究,杜杰,2016
1668,体育科学,陕西师范大学,青年基金项目,丝绸之路经济带民族传统体育文化资源与产业发展研究,曹卫华,2016
1669,体育科学,深圳大学,青年基金项目,体能训练动作设计和创新研究,唐玉成,2016
1670,体育科学,泰山学院,青年基金项目,基于动作模式的我国校园足球课余训练内容研究,崔运坤,2016
1671,体育科学,温州大学,青年基金项目,体育学类本科专业认证制度的国际比较研究,贾明学,2016
1672,体育科学,武汉理工大学,青年基金项目,我国大学生体质健康监控服务体系研究,郭敏刚,2016
1673,体育科学,武汉体育学院,青年基金项目,基于多维视角的体育社会组织绩效评价体系研究,董芹芹,2016
1674,体育科学,武汉体育学院,青年基金项目,“互联网+”时代我国体育院校体育教学成果社会化推广的校本障碍与对策研究,谢斯,2016
1675,体育科学,新疆师范大学,青年基金项目,新疆维、哈、柯、汉族青少年体质健康动态变化及比较研究,阿力木江·依米提·塔尔肯,2016
1676,体育科学,盐城师范学院,青年基金项目,基于共享经济理论的学校体育场馆资源优化配置及社会共享机制研究,徐磊,2016
1677,体育科学,浙江警察学院,青年基金项目,体育科技成果向警察执法武力训练转化机制研究,张杰,2016
1678,体育科学,浙江科技学院,青年基金项目,民族传统体育健康效益生态模型的建构与应用研究,林天孩,2016
1679,体育科学,浙江特殊教育职业学院,青年基金项目,政府购买残疾人康复体育服务的研究-以杭州为例,阮力,2016
1680,体育科学,中国地质大学（武汉）,青年基金项目,全价值链视角下户外休闲产业与相关产业融合发展的理论构建与实证研究,刘华荣,2016
1681,体育科学,中国民用航空飞行学院,青年基金项目,集体记忆的消解与异化：凉山彝族火把节仪式的现代反思,张建,2016
1682,体育科学,中国石油大学（华东）,青年基金项目,我国城市社区体育公共服务多元化供给模式研究,宋述光,2016
1683,体育科学,湖南城市学院,自筹经费项目,全民健身国家战略背景下我国老年人体育保障体系的跨界整合研究,戴志鹏,2016
1684,统计学,广东外语外贸大学,规划基金项目,新形势下最低工资标准的保障能力与适度性的统计综合评价方法及实证研究,魏章进,2016
1685,统计学,山东财经大学,规划基金项目,基于风险调整报酬率的最优保险投资策略,赵霞,2016
1686,统计学,浙江工商大学,规划基金项目,纳入风险因素的金融中介服务产出核算方法研究,徐蔼婷,2016
1687,统计学,北京交通大学,青年基金项目,非平稳时间序列多标度相关分析理论及其应用,赵晓军,2016
1688,统计学,对外经济贸易大学,青年基金项目,中国海外上市公司VIE结构的统计测度问题研究,许晓娟,2016
1689,统计学,甘肃中医药大学,青年基金项目,朝觐人群的出入境检验检疫及应急模式研究,樊景春,2016
1690,统计学,集美大学,青年基金项目,空间聚集与区域经济差异的统计测度及因素分析,庄赟,2016
1691,统计学,南京财经大学,青年基金项目,全球价值链视角下我国总出口的增加值分解研究,韩中,2016
1692,统计学,西南财经大学,青年基金项目,R&D资产核算与卫星账户编制研究,陈丹丹,2016
1693,统计学,浙江工商大学,青年基金项目,高频数据波动率模型的拓展及应用研究,蔡光辉,2016
1694,统计学,重庆大学,青年基金项目,Fourier-cosine级数展开方法在风险理论中的应用,刘朝林,2016
1695,港澳台问题研究,闽南师范大学,规划基金项目,全球价值链分工下海峡两岸贸易利益的分配与对策研究,吴凤娇,2016
1696,港澳台问题研究,中山大学,青年基金项目,香港极端本土势力的发展及治理研究,曹旭东,2016
1697,国际问题研究,福州大学,规划基金项目,21世纪海上丝绸之路建设与东南亚华侨华人的文化新使命：以印尼为例,杨宏云,2016
1698,国际问题研究,清华大学,规划基金项目,建设境外产业园区的模式与战略研究,唐晓阳,2016
1699,国际问题研究,天津财经大学,规划基金项目,中国跨国企业东道国市场“合法化”策略选择与实施效果研究---基于制度理论视角,刘娟,2016
1700,国际问题研究,西南政法大学,规划基金项目,闭海或半闭海合作制度研究,王玫黎,2016
1701,国际问题研究,东北师范大学,青年基金项目,提升中国在国际货币体系中制度性话语权研究,周睿超,2016
1702,国际问题研究,对外经济贸易大学,青年基金项目,中国建设性参与地区热点问题解决中的调停外交研究,邱昌情,2016
1703,国际问题研究,吉林大学,青年基金项目,信息全球化背景下新媒体技术助力中国公共外交发展战略研究与设计,陈曦,2016
1704,国际问题研究,南华大学,青年基金项目,德国开放性难民政策的反思与中国难民政策构建研究,阳志成,2016
1705,国际问题研究,山东政法学院,青年基金项目,新加坡族群多层治理结构研究,范磊,2016
1706,国际问题研究,陕西中医药大学,青年基金项目,南部非洲内陆国家的出海口问题研究,武涛,2016
1707,国际问题研究,上海外国语大学,青年基金项目,社会转型背景下的中东伊斯兰国家青年运动研究,陈越洋,2016
1708,国际问题研究,新疆师范大学,青年基金项目,区域性公共产品供给与丝绸之路经济带核心区建设研究,赵凤莲,2016
1709,交叉学科/综合研究,安徽医学高等专科学校,规划基金项目,简帛医方文献研究,刘志梅,2016
1710,交叉学科/综合研究,安徽中医药大学,规划基金项目,基于朴学方法的《灵枢经》校诂研究,牛淑平,2016
1711,交叉学科/综合研究,蚌埠学院,规划基金项目,时空压缩与场域变迁：城乡文化一体化对人的城镇化的支持研究,高善春,2016
1712,交叉学科/综合研究,北京大学,规划基金项目,面向第二语言教学的汉语语体语法研究,汲传波,2016
1713,交叉学科/综合研究,北京工商大学,规划基金项目,低资源濒危语言的跨语言迁移学习自动识别研究,于重重,2016
1714,交叉学科/综合研究,北京建筑大学,规划基金项目,自然态建造思想研究,金秋野,2016
1715,交叉学科/综合研究,北京联合大学,规划基金项目,基于《内经》五行音乐论的歌唱疗法研究,刘欢,2016
1716,交叉学科/综合研究,大连海事大学,规划基金项目,海上丝绸之路非传统安全威胁治理模式研究,李晶,2016
1717,交叉学科/综合研究,大连理工大学,规划基金项目,基于社会空间理论的日本华人社区语言景观演变研究,孙莲花,2016
1718,交叉学科/综合研究,东北财经大学,规划基金项目,社会化营销中的精准“推送-扩散”研究：基于多维兴趣图谱建模,朱志国,2016
1719,交叉学科/综合研究,东华大学,规划基金项目,基于媒体场域语言腐败治理的社会主义核心价值话语体系研究,李凌燕,2016
1720,交叉学科/综合研究,东南大学成贤学院,规划基金项目,大数据时代技能知识图谱构建研究,俞琰,2016
1721,交叉学科/综合研究,对外经济贸易大学,规划基金项目,风险投资和财政补贴在上市公司技术创新中的耦合机制研究,贺炎林,2016
1722,交叉学科/综合研究,广东工业大学,规划基金项目,转型期企业伪社会责任行为的动因及发生机理：价值观视角,何斌,2016
1723,交叉学科/综合研究,广东工业大学,规划基金项目,黎族传统村落与建筑可持续发展的传承机制研究,王瑜,2016
1724,交叉学科/综合研究,广东金融学院,规划基金项目,网络数据传输优化管理中的模糊关系非线性规划研究,周雪刚,2016
1725,交叉学科/综合研究,广东药学院,规划基金项目,风险认知对高等学校青年教师组织信任的影响机制研究,曾贱吉,2016
1726,交叉学科/综合研究,贵州财经大学,规划基金项目,民族村寨旅游精准扶贫问题研究--以贵州民族村寨为例,杨建春,2016
1727,交叉学科/综合研究,海南大学,规划基金项目,海南疍歌音乐文化调查与研究,刘锋,2016
1728,交叉学科/综合研究,衡阳师范学院,规划基金项目,传统聚落空间形态与景观基因及其区域分异——以湖南省为例,邓运员,2016
1729,交叉学科/综合研究,湖北医药学院,规划基金项目,基于医患会话语料分析的我国医生身份建构研究,王茜,2016
1730,交叉学科/综合研究,湖南工业大学,规划基金项目,产业结构升级背景下新型城镇化与物流业互动演进研究,邹筱,2016
1731,交叉学科/综合研究,湖南理工学院,规划基金项目,MOOC平台与混合式学习环境下的口译人才培养模式创新研究,吴静,2016
1732,交叉学科/综合研究,湖南文理学院,规划基金项目,“2011计划”进程中协同创新组织的多层结构、跨层作用及其界面管理研究,肖小勇,2016
1733,交叉学科/综合研究,湖南文理学院,规划基金项目,连片特困地区生态环境跨域协同治理机制研究---以湘渝黔边“锰三角”为例,贾先文,2016
1734,交叉学科/综合研究,华东交通大学,规划基金项目,基于深度学习与知识发现的数字图书馆多媒体信息检索关键技术研究,李广丽,2016
1735,交叉学科/综合研究,华侨大学,规划基金项目,《文选》对《万叶集》的渗透研究,郭惠珍,2016
1736,交叉学科/综合研究,华中师范大学,规划基金项目,基于BSDE的高分辨率动态风险测度及其应用,郑承利,2016
1737,交叉学科/综合研究,怀化学院,规划基金项目,武陵山片区湖南丝弦的发展对策研究,刘定祥,2016
1738,交叉学科/综合研究,淮阴师范学院,规划基金项目,乡愁与现代性的冲突与重构,亢宁梅,2016
1739,交叉学科/综合研究,江苏大学,规划基金项目,碳价系统动力演化机制及调控战略研究,范兴华,2016
1740,交叉学科/综合研究,江苏经贸职业技术学院,规划基金项目,乡村旅游地网络关注度特征与客流空间协动效应研究,琚胜利,2016
1741,交叉学科/综合研究,江苏理工学院,规划基金项目,邻避事件的社交媒体传播机制、影响因素及应对策略研究,李佩菊,2016
1742,交叉学科/综合研究,江西农业大学,规划基金项目,混合研究方法应用中的美国“府学关系”问题研究——以权力边界为切入点,黄建伟,2016
1743,交叉学科/综合研究,金陵科技学院,规划基金项目,国民政府对知识精英的政治吸纳机制研究,吴锦旗,2016
1744,交叉学科/综合研究,兰州财经大学,规划基金项目,流域生态补偿的生态工人机制研究—以石羊河为例,尚海洋,2016
1745,交叉学科/综合研究,南京林业大学,规划基金项目,环境政治学视角下中国环境治理的发展与现代化转型研究,郭兆红,2016
1746,交叉学科/综合研究,南京农业大学,规划基金项目,基于多主体视角的乡镇尺度农村土地利用变化模拟,夏敏,2016
1747,交叉学科/综合研究,南京农业大学,规划基金项目,城镇化进程中居民地方依附的特征与影响因素研究,徐梦洁,2016
1748,交叉学科/综合研究,内蒙古科技大学,规划基金项目,失能老人智慧社区养老模式优化与社会工作介入研究,许晓芸,2016
1749,交叉学科/综合研究,宁波大学,规划基金项目,阳明夫子亲传弟子考,邹建锋,2016
1750,交叉学科/综合研究,宁波大学,规划基金项目,文化转型期女性民俗与女性文化形象构建研究--以江南地,毛海莹,2016
1751,交叉学科/综合研究,山东交通学院,规划基金项目,高速交通网络引导下区域经济空间格局演化机理、模拟推演与优化策略研究,来逢波,2016
1752,交叉学科/综合研究,山东理工大学,规划基金项目,三维交易模式下排放依赖型低碳再制造闭环供应链风险管理和优化研究,史成东,2016
1753,交叉学科/综合研究,山东青年政治学院,规划基金项目,基于人类学视角的旅游市场乱象调查与治理研究,陈修岭,2016
1754,交叉学科/综合研究,山西大学,规划基金项目,互联网环境下公共决策中公民有效参与的实现机制研究,马小娟,2016
1755,交叉学科/综合研究,山西大学商务学院,规划基金项目,“互联网＋阿尔茨海默症人员安全防护”实施对策集成研究,柳欣,2016
1756,交叉学科/综合研究,陕西师范大学,规划基金项目,“一带一路”西北沿线省俄语教育实证分析与战略规划研究,李琳,2016
1757,交叉学科/综合研究,上海大学,规划基金项目,环境污染的产业传递和空间效应研究--基于复杂网络视角,吕康娟,2016
1758,交叉学科/综合研究,上海大学,规划基金项目,大数据时代基于物联网技术的感应式建筑研究,魏秦,2016
1759,交叉学科/综合研究,上海电力学院,规划基金项目,基于供给侧改革的储能电价机制研究,廖强强,2016
1760,交叉学科/综合研究,上海理工大学,规划基金项目,20世纪以来美国印第安人政策演变研究,陈青,2016
1761,交叉学科/综合研究,上海师范大学,规划基金项目,房地产上市公司前瞻性信息披露：评价体系、监管规制与楼市预警,黄建中,2016
1762,交叉学科/综合研究,石河子大学,规划基金项目,新疆维吾尔族家长汉语语言态度和语言使用对其子女汉语学习的影响研究,方建华,2016
1763,交叉学科/综合研究,首都医科大学,规划基金项目,抑郁与老年人轻度认知功能障碍的前瞻性研究,李耘,2016
1764,交叉学科/综合研究,首都医科大学,规划基金项目,分级诊疗制度实施路径优化研究,张柠,2016
1765,交叉学科/综合研究,顺德职业技术学院,规划基金项目,西江流域传统聚落防灾史研究,周彝馨,2016
1766,交叉学科/综合研究,天津财经大学,规划基金项目,经济增速下行压力下基于行业信贷资产违约风险相依的我国银行体系网络抗毁性测度与优化,温博慧,2016
1767,交叉学科/综合研究,天津大学,规划基金项目,低碳约束下考虑成员行为的闭环供应链协同机制研究,高举红,2016
1768,交叉学科/综合研究,天津中医药大学,规划基金项目,中医药研究伦理审查的特点、原则、实际操作,张金钟,2016
1769,交叉学科/综合研究,皖南医学院,规划基金项目,健康大数据下药品不良反应风险评价与预警研究,叶明全,2016
1770,交叉学科/综合研究,武汉大学,规划基金项目,癌症生存者导航服务模式的构建及对生活质量的影响———以大肠癌为例,陈晓莉,2016
1771,交叉学科/综合研究,西安工程大学,规划基金项目,秦晋豫新出陶文整理研究与语料库建设,马瑞,2016
1772,交叉学科/综合研究,西安外国语大学,规划基金项目,中美自然灾害话语的跨学科对比研究,侯建波,2016
1773,交叉学科/综合研究,西北大学,规划基金项目,我国拐卖儿童犯罪的时空规律、发生机制与防控对策,李钢,2016
1774,交叉学科/综合研究,新疆财经大学,规划基金项目,宗教极端主义和新疆稳定问题研究,蒲晓刚,2016
1775,交叉学科/综合研究,长江师范学院,规划基金项目,族群互动与乌江流域乡村戏剧研究,张羽华,2016
1776,交叉学科/综合研究,浙江财经大学,规划基金项目,城市地下空间冲突的形成机理、过程模拟与整体性治理策略研究,王直民,2016
1777,交叉学科/综合研究,浙江传媒学院,规划基金项目,记忆、建构与传承——基于田野调查的浙西南畲族山歌话语研究,卢睿蓉,2016
1778,交叉学科/综合研究,浙江工商大学,规划基金项目,本土民营跨国公司的培育和监管：以浙江为例,卢洪雨,2016
1779,交叉学科/综合研究,浙江工业大学,规划基金项目,面向纺织品考古的三维动画创新研究,夏颖翀,2016
1780,交叉学科/综合研究,浙江工业大学,规划基金项目,创新经济背景下中国大都市知识型社区构建研究,武前波,2016
1781,交叉学科/综合研究,浙江海洋学院,规划基金项目,基于涉海叙事文献整理的中国古代海洋人文思想研究,倪浓水,2016
1782,交叉学科/综合研究,浙江理工大学,规划基金项目,困境中的“回归”：社区矫正假释人员社会排斥与社会融入问题研究,金碧华,2016
1783,交叉学科/综合研究,浙江树人学院,规划基金项目,增权视角下社区参与乡村民宿旅游发展研究——浙江案例,潘雅芳,2016
1784,交叉学科/综合研究,郑州大学,规划基金项目,基于大数据技术的远程医疗服务质量评价研究,翟运开,2016
1785,交叉学科/综合研究,中国地质大学（武汉）,规划基金项目,扬琴音乐机器人及其智能识谱与演奏的关键技术研究,周莉,2016
1786,交叉学科/综合研究,中国地质大学（武汉）,规划基金项目,长江经济带耕地利用转型机理与模式调控研究,胡守庚,2016
1787,交叉学科/综合研究,中国矿业大学,规划基金项目,碳总量与强度双重约束下我国节能减排的政策杠杆比较及协调研究,何凌云,2016
1788,交叉学科/综合研究,中国青年政治学院,规划基金项目,我国学龄儿童健康公平的社会决定因素指标体系及可行能力建设,周华珍,2016
1789,交叉学科/综合研究,中国石油大学（华东）,规划基金项目,融合效率与公平的省域碳排放权初始分配建模与应用研究,宋杰鲲,2016
1790,交叉学科/综合研究,中南民族大学,规划基金项目,武陵山区农村居民文化消费趋向与民间文化活态化传承发展研究,杨秀芝,2016
1791,交叉学科/综合研究,中原工学院,规划基金项目,基于语料库的中国莎士比亚悲剧人物形象研究,石志亮,2016
1792,交叉学科/综合研究,仲恺农业工程学院,规划基金项目,新常态下社会工作介入劳资关系治理研究——以珠三角地区为例,曾秀兰,2016
1793,交叉学科/综合研究,重庆工商大学,规划基金项目,基于“一带一路”国家战略的中欧班列集装箱多式联运协同发展研究,龚英,2016
1794,交叉学科/综合研究,重庆文理学院,规划基金项目,数学文化对小学生数学核心素养的影响研究,付天贵,2016
1795,交叉学科/综合研究,安徽财经大学,青年基金项目,社交媒体视角下学科交叉主题识别与追踪研究,吴小兰,2016
1796,交叉学科/综合研究,安徽大学,青年基金项目,云计算多租户市场中基于QoS感知的服务选择方法研究,李学俊,2016
1797,交叉学科/综合研究,北京大学,青年基金项目,基于不完全契约理论的PPP模式最优机制设计研究,王治国,2016
1798,交叉学科/综合研究,北京大学,青年基金项目,北京非首都功能疏解中存量用地更新利用研究,沈昊婧,2016
1799,交叉学科/综合研究,北京工商大学,青年基金项目,税制变迁期中国纳税人遵从与社会情绪研究,许评,2016
1800,交叉学科/综合研究,北京中医药大学,青年基金项目,针对特定人群的抑郁症早期识别系统研究,杨秀岩,2016
1801,交叉学科/综合研究,常州大学,青年基金项目,网络谣言叙事范式及网络文化安全体系构建研究,薛健飞,2016
1802,交叉学科/综合研究,池州学院,青年基金项目,全面放开二孩政策的产出和福利效应研究,吴义根,2016
1803,交叉学科/综合研究,大连理工大学,青年基金项目,明代辽东镇长城陆海协同军事聚落空间布局研究,范熙晅,2016
1804,交叉学科/综合研究,大连理工大学,青年基金项目,基于机器学习的情感隐喻识别研究,张冬瑜,2016
1805,交叉学科/综合研究,大连理工大学,青年基金项目,东北地区历史遗产廊道构建研究,霍丹,2016
1806,交叉学科/综合研究,大连理工大学,青年基金项目,基于领域知识和排序学习的专利检索方法研究,许侃,2016
1807,交叉学科/综合研究,大连医科大学,青年基金项目,中美医师人文素养培育比较研究,孙宏亮,2016
1808,交叉学科/综合研究,东北财经大学,青年基金项目,共同冲击、传染机制与系统性风险非线性结构分解,赵宁,2016
1809,交叉学科/综合研究,东北财经大学,青年基金项目,央地关系调整下的转移支付、经济绩效与地方政府创新激励研究,赵佳佳,2016
1810,交叉学科/综合研究,东北大学,青年基金项目,秦皇岛港藏民国时期外文客运档案整理、翻译与研究,王卫林,2016
1811,交叉学科/综合研究,东北农业大学,青年基金项目,基于多维视角的中国高铁可达性综合评估研究,姜博,2016
1812,交叉学科/综合研究,对外经济贸易大学,青年基金项目,专利技术溢出与专利制度设计——基于中国专利数据的理论与实证研究,李晨乐,2016
1813,交叉学科/综合研究,对外经济贸易大学,青年基金项目,基因与环境的交互效应对复杂疾病的影响及稳健地识别分析与应用,熊巍,2016
1814,交叉学科/综合研究,福建农林大学,青年基金项目,农民工的社会融入及其健康效应研究,卢海阳,2016
1815,交叉学科/综合研究,福建师范大学福清分校,青年基金项目,汉译大乘《涅槃经》研究,吴章燕,2016
1816,交叉学科/综合研究,复旦大学,青年基金项目,长三角城市群土地利用演变的碳排放效应模拟及低碳调控策略,周锐,2016
1817,交叉学科/综合研究,广东工业大学,青年基金项目,碳排放强度及总量双控目标下区域能源环境系统协调优化研究,周雅,2016
1818,交叉学科/综合研究,广东技术师范学院,青年基金项目,转型时期北部湾海岛民族文化的历史记忆、地方认同与人文重建,彭静,2016
1819,交叉学科/综合研究,广东建设职业技术学院,青年基金项目,近现代中国都市图像叙事研究——以上海为中心,陈晓屏,2016
1820,交叉学科/综合研究,广东青年职业学院,青年基金项目,和谐劳动关系综合试验区创新协调劳动关系体制机制问题研究——以珠三角为例,潘晶晶,2016
1821,交叉学科/综合研究,贵州财经大学,青年基金项目,易地扶贫搬迁进程中农村宅基地退出补偿标准研究,冯应斌,2016
1822,交叉学科/综合研究,哈尔滨医科大学,青年基金项目,青少年社交焦虑障碍患者对负性面孔的注意偏向特征与注意训练、认知行为干预研究,曹建琴,2016
1823,交叉学科/综合研究,海南大学,青年基金项目,我国南海岛礁民事功能建设与公共服务开发研究,王丽娜,2016
1824,交叉学科/综合研究,杭州电子科技大学,青年基金项目,“互联网+”背景下跨境电子商务综合试验区多元主体的耦合互动创新机制与发展模式研究,杨雅芬,2016
1825,交叉学科/综合研究,杭州电子科技大学,青年基金项目,网络借贷信用风险评估的结构化方法及应用研究,胡文彬,2016
1826,交叉学科/综合研究,合肥工业大学,青年基金项目,基于网络服务替代的开放式社区公共服务设施供需特征及规划策略研究,徐晓燕,2016
1827,交叉学科/综合研究,河南大学,青年基金项目,“互联网+”视域下电视融媒体产业创新发展研究,高红波,2016
1828,交叉学科/综合研究,河南科技学院,青年基金项目,中原地区农民地权诉求与地权流转制度创新的实证研究,周培萍,2016
1829,交叉学科/综合研究,河南理工大学,青年基金项目,基于RBS的重大工程项目社会稳定风险机理分析与预警预控模式研究,郝豫,2016
1830,交叉学科/综合研究,河南理工大学,青年基金项目,丹江口库区大气氮沉降富营养效应评估与流域氮素管理研究,李义玲,2016
1831,交叉学科/综合研究,河南师范大学,青年基金项目,大规模在线教育情境下优化协同学习的机制与策略研究,朱珂,2016
1832,交叉学科/综合研究,河南师范大学,青年基金项目,审美快感的脑神经基础研究,阮学永,2016
1833,交叉学科/综合研究,黑龙江工程学院,青年基金项目,城镇信号控制交叉口机动车油耗计算及控制方法,吴丽娜,2016
1834,交叉学科/综合研究,湖北汽车工业学院,青年基金项目,高生态标准工程对贫困区域影响的动态测度及绿色减贫研究——以丹江水源区十堰市为例,李雪涛,2016
1835,交叉学科/综合研究,湖北文理学院,青年基金项目,汉语隐性关联结构的语义形式表示机制及其资源建设研究,陈波,2016
1836,交叉学科/综合研究,湖北文理学院,青年基金项目,国家中心城市的判别与竞争力提升机制,田美玲,2016
1837,交叉学科/综合研究,湖北医药学院,青年基金项目,大数据环境下教育数据开放政策体系协同机制与评价研究,吕红,2016
1838,交叉学科/综合研究,湖南大学,青年基金项目,基于惩罚变量选择的信用风险评价指标研究,王小燕,2016
1839,交叉学科/综合研究,湖南科技大学,青年基金项目,促进还是抑制：网络语言影响规范汉语言认知的心理机制研究,罗荣,2016
1840,交叉学科/综合研究,湖南科技学院,青年基金项目,《濂溪志》十种整理与研究,王晚霞,2016
